taxonID,locality,countryCode,occurrenceStatus,establishmentMeans,degreeOfEstablishment,pathway,eventDate,source,occurrenceRemarks
OSROUCKLVK5W2XSJMS0LLS,Romania,RO,present,introduced,established,releaseInNature,1927/2026,"Cogalniceanu D, Cobzaru I, Dragan O, Fanaru G, Iftime A, Stanescu F, Telea E, Topliceanu S, Ureche D, Chisamera G, Petrescu A, Iftime O (2021) Raport tehnic privind sursele bibliografice referitoare la speciile de vertebrate terestre alogene invazive si potential invazive. Zenodo. https://doi.org/10.5281/zenodo.5593956 | Dragan O, Rozylowicz L, Ureche D, Falka I, Cogalniceanu D (2024) Invasive fish species in Romanian freshwater. A review of over 100 years of occurrence reports. NeoBiota 94: 15-30. https://doi.org/10.3897/neobiota.94.117313 | Iftime A, Iftime O (2021) Alien fish, amphibian and reptile species in Romania and their invasive status: a review with new data. Travaux du Museum National d'Histoire Naturelle ""Grigore Antipa"" 64: 131-186. https://doi.org/10.3897/travaux.64.e67558 | https://www.inaturalist.org/observations/324510439",species of Union Concern (Regulation 1143/2014)
OSROUCKLVK5W2XSJMS0LLS,Romania,RO,present,introduced,established,biologicalControl,1927/2026,"Cogalniceanu D, Cobzaru I, Dragan O, Fanaru G, Iftime A, Stanescu F, Telea E, Topliceanu S, Ureche D, Chisamera G, Petrescu A, Iftime O (2021) Raport tehnic privind sursele bibliografice referitoare la speciile de vertebrate terestre alogene invazive si potential invazive. Zenodo. https://doi.org/10.5281/zenodo.5593956 | Dragan O, Rozylowicz L, Ureche D, Falka I, Cogalniceanu D (2024) Invasive fish species in Romanian freshwater. A review of over 100 years of occurrence reports. NeoBiota 94: 15-30. https://doi.org/10.3897/neobiota.94.117313 | Iftime A, Iftime O (2021) Alien fish, amphibian and reptile species in Romania and their invasive status: a review with new data. Travaux du Museum National d'Histoire Naturelle ""Grigore Antipa"" 64: 131-186. https://doi.org/10.3897/travaux.64.e67558 | https://www.inaturalist.org/observations/324510439",species of Union Concern (Regulation 1143/2014)
OSROUCKLVK5W2XSJMS0LLS,Romania,RO,present,introduced,established,naturalDispersal,1927/2026,"Cogalniceanu D, Cobzaru I, Dragan O, Fanaru G, Iftime A, Stanescu F, Telea E, Topliceanu S, Ureche D, Chisamera G, Petrescu A, Iftime O (2021) Raport tehnic privind sursele bibliografice referitoare la speciile de vertebrate terestre alogene invazive si potential invazive. Zenodo. https://doi.org/10.5281/zenodo.5593956 | Dragan O, Rozylowicz L, Ureche D, Falka I, Cogalniceanu D (2024) Invasive fish species in Romanian freshwater. A review of over 100 years of occurrence reports. NeoBiota 94: 15-30. https://doi.org/10.3897/neobiota.94.117313 | Iftime A, Iftime O (2021) Alien fish, amphibian and reptile species in Romania and their invasive status: a review with new data. Travaux du Museum National d'Histoire Naturelle ""Grigore Antipa"" 64: 131-186. https://doi.org/10.3897/travaux.64.e67558 | https://www.inaturalist.org/observations/324510439",species of Union Concern (Regulation 1143/2014)
OSROUCKLVMR6FCWRPLKGRP,Romania,RO,present,introduced,invasive,unaided,1908/2025,"Cogalniceanu D, Cobzaru I, Dragan O, Fanaru G, Iftime A, Stanescu F, Telea E, Topliceanu S, Ureche D, Chisamera G, Petrescu A, Iftime O (2021) Raport tehnic privind sursele bibliografice referitoare la speciile de vertebrate terestre alogene invazive si potential invazive. Zenodo. https://doi.org/10.5281/zenodo.5593956 | Iftime A, Iftime O (2021) Alien fish, amphibian and reptile species in Romania and their invasive status: a review with new data. Travaux du Museum National d'Histoire Naturelle ""Grigore Antipa"" 64: 131-186. https://doi.org/10.3897/travaux.64.e67558 | Dragan O, Rozylowicz L, Ureche D, Falka I, Cogalniceanu D (2024) Invasive fish species in Romanian freshwater. A review of over 100 years of occurrence reports. NeoBiota 94: 15-30. https://doi.org/10.3897/neobiota.94.117313 | Nagy AA, Eros N, Imecs I, Bone G, Fulop A, Pap PL (2023) Distribution and diversity of fishes and lampreys in Transylvania (Romania): a complete survey and suggestions for new protected areas. ZooKeys 1166: 351-373. https://doi.org/10.3897/zookeys.1166.102854 | https://www.inaturalist.org/observations/305622549",
OSROUCKLVMR6FCWRPLKGRP,Romania,RO,present,introduced,invasive,releaseInNature,1908/2025,"Cogalniceanu D, Cobzaru I, Dragan O, Fanaru G, Iftime A, Stanescu F, Telea E, Topliceanu S, Ureche D, Chisamera G, Petrescu A, Iftime O (2021) Raport tehnic privind sursele bibliografice referitoare la speciile de vertebrate terestre alogene invazive si potential invazive. Zenodo. https://doi.org/10.5281/zenodo.5593956 | Iftime A, Iftime O (2021) Alien fish, amphibian and reptile species in Romania and their invasive status: a review with new data. Travaux du Museum National d'Histoire Naturelle ""Grigore Antipa"" 64: 131-186. https://doi.org/10.3897/travaux.64.e67558 | Dragan O, Rozylowicz L, Ureche D, Falka I, Cogalniceanu D (2024) Invasive fish species in Romanian freshwater. A review of over 100 years of occurrence reports. NeoBiota 94: 15-30. https://doi.org/10.3897/neobiota.94.117313 | Nagy AA, Eros N, Imecs I, Bone G, Fulop A, Pap PL (2023) Distribution and diversity of fishes and lampreys in Transylvania (Romania): a complete survey and suggestions for new protected areas. ZooKeys 1166: 351-373. https://doi.org/10.3897/zookeys.1166.102854 | https://www.inaturalist.org/observations/305622549",
OSROUCKLVN6Q4PNG05KMMV,Romania,RO,present,introduced,colonising,transportContaminant,2016/2022,"Preda C, Adam C, Constantinescu IC, Popa OP, Popa LO, Balcu M-J, Brezeanu AM, Dascalu MM, Draghici A-C, Gavrilescu CF, Gavrilidis AA, Gheoca V, Iorgu EI, Iorgu IS, Krapal AM, Maican S, Manci C-O, Manta N, Manu M, Motoc RM, Niculae IM, Petrescu A-M, Pintilioaie A-M, Popa AF, Radac IA, Rozylowicz L, Ruicanescu A, Sahlean TC, Surugiu V, Serban C, Stefan A, Szekely L, Tausan I, Skolka M (2026) From soil to stream and sea: species richness and distribution of alien invertebrates in Romania. NeoBiota. | Chireceanu C, Nedelcea D, Seljak G (2019) First record of the Japanese grape leafhopper <i>Arboridia kakogawana</i> (Matsumura, 1932) (Hemiptera: Cicadellidae) from Romania. EPPO Bulletin 49: 391-397. https://doi.org/10.1111/epp.12585",
OSROUCKLVN6Q4PNG05KMMV,Romania,RO,present,introduced,colonising,contaminantOnPlants,2016/2022,"Preda C, Adam C, Constantinescu IC, Popa OP, Popa LO, Balcu M-J, Brezeanu AM, Dascalu MM, Draghici A-C, Gavrilescu CF, Gavrilidis AA, Gheoca V, Iorgu EI, Iorgu IS, Krapal AM, Maican S, Manci C-O, Manta N, Manu M, Motoc RM, Niculae IM, Petrescu A-M, Pintilioaie A-M, Popa AF, Radac IA, Rozylowicz L, Ruicanescu A, Sahlean TC, Surugiu V, Serban C, Stefan A, Szekely L, Tausan I, Skolka M (2026) From soil to stream and sea: species richness and distribution of alien invertebrates in Romania. NeoBiota. | Chireceanu C, Nedelcea D, Seljak G (2019) First record of the Japanese grape leafhopper <i>Arboridia kakogawana</i> (Matsumura, 1932) (Hemiptera: Cicadellidae) from Romania. EPPO Bulletin 49: 391-397. https://doi.org/10.1111/epp.12585",
OSROUCKLVNZ3XGTZZRJA2C,Romania,RO,present,introduced,colonising,transportContaminant,1988/2022,"Preda C, Adam C, Constantinescu IC, Popa OP, Popa LO, Balcu M-J, Brezeanu AM, Dascalu MM, Draghici A-C, Gavrilescu CF, Gavrilidis AA, Gheoca V, Iorgu EI, Iorgu IS, Krapal AM, Maican S, Manci C-O, Manta N, Manu M, Motoc RM, Niculae IM, Petrescu A-M, Pintilioaie A-M, Popa AF, Radac IA, Rozylowicz L, Ruicanescu A, Sahlean TC, Surugiu V, Serban C, Stefan A, Szekely L, Tausan I, Skolka M (2026) From soil to stream and sea: species richness and distribution of alien invertebrates in Romania. NeoBiota. | Teodorescu I (2018) Contribution to database of alien/invasive Homoptera insects in Romania. Romanian Journal of Biology - Zoology 63(1-2): 29-68.",
OSROUCKLVNZ3XGTZZRJA2C,Romania,RO,present,introduced,colonising,contaminantOnPlants,1988/2022,"Preda C, Adam C, Constantinescu IC, Popa OP, Popa LO, Balcu M-J, Brezeanu AM, Dascalu MM, Draghici A-C, Gavrilescu CF, Gavrilidis AA, Gheoca V, Iorgu EI, Iorgu IS, Krapal AM, Maican S, Manci C-O, Manta N, Manu M, Motoc RM, Niculae IM, Petrescu A-M, Pintilioaie A-M, Popa AF, Radac IA, Rozylowicz L, Ruicanescu A, Sahlean TC, Surugiu V, Serban C, Stefan A, Szekely L, Tausan I, Skolka M (2026) From soil to stream and sea: species richness and distribution of alien invertebrates in Romania. NeoBiota. | Teodorescu I (2018) Contribution to database of alien/invasive Homoptera insects in Romania. Romanian Journal of Biology - Zoology 63(1-2): 29-68.",
OSROUCKLVO2B8M28ZIDS2Y,Romania,RO,present,introduced,casual,releaseInNature,2017/2021,"Cogalniceanu D, Cobzaru I, Dragan O, Fanaru G, Iftime A, Stanescu F, Telea E, Topliceanu S, Ureche D, Chisamera G, Petrescu A, Iftime O (2021) Raport tehnic privind sursele bibliografice referitoare la speciile de vertebrate terestre alogene invazive si potential invazive. Zenodo. https://doi.org/10.5281/zenodo.5593956 | https://www.inaturalist.org/observations/144362051 | Iftime A, Iftime O (2021) Alien fish, amphibian and reptile species in Romania and their invasive status: a review with new data. Travaux du Museum National d'Histoire Naturelle ""Grigore Antipa"" 64: 131-186. https://doi.org/10.3897/travaux.64.e67558",
OSROUCKLVO2B8M28ZIDS2Y,Romania,RO,present,introduced,casual,pet,2017/2021,"Cogalniceanu D, Cobzaru I, Dragan O, Fanaru G, Iftime A, Stanescu F, Telea E, Topliceanu S, Ureche D, Chisamera G, Petrescu A, Iftime O (2021) Raport tehnic privind sursele bibliografice referitoare la speciile de vertebrate terestre alogene invazive si potential invazive. Zenodo. https://doi.org/10.5281/zenodo.5593956 | https://www.inaturalist.org/observations/144362051 | Iftime A, Iftime O (2021) Alien fish, amphibian and reptile species in Romania and their invasive status: a review with new data. Travaux du Museum National d'Histoire Naturelle ""Grigore Antipa"" 64: 131-186. https://doi.org/10.3897/travaux.64.e67558",
OSROUCKLVSHZLOIZUMFA6S,Romania,RO,present,introduced,colonising,transportContaminant,1982/2022,"Preda C, Adam C, Constantinescu IC, Popa OP, Popa LO, Balcu M-J, Brezeanu AM, Dascalu MM, Draghici A-C, Gavrilescu CF, Gavrilidis AA, Gheoca V, Iorgu EI, Iorgu IS, Krapal AM, Maican S, Manci C-O, Manta N, Manu M, Motoc RM, Niculae IM, Petrescu A-M, Pintilioaie A-M, Popa AF, Radac IA, Rozylowicz L, Ruicanescu A, Sahlean TC, Surugiu V, Serban C, Stefan A, Szekely L, Tausan I, Skolka M (2026) From soil to stream and sea: species richness and distribution of alien invertebrates in Romania. NeoBiota. | Radac IA (2022) Expansiunea unor specii native sau alogene de bruchine si heteroptere in Romania (Insecta: Coleoptera, Heteroptera). Teza de doctorat, Universitatea Babes-Bolyai, Cluj-Napoca. https://teze.doctorat.ubbcluj.ro | Teodorescu I, Manole T, Iamandei M (2006) The main alien/invasive insect species in Romania, Rom. J. Biol.-Zool. 51 1-2: 43-61 | Beenen R, Roques A (2010) Leaf and Seed Beetles (Coleoptera, Chrysomelidae). Chapter 8.3. BioRisk 4: 267-292. https://doi.org/10.3897/biorisk.4.52",
OSROUCKLVSHZLOIZUMFA6S,Romania,RO,present,introduced,colonising,naturalDispersal,1982/2022,"Preda C, Adam C, Constantinescu IC, Popa OP, Popa LO, Balcu M-J, Brezeanu AM, Dascalu MM, Draghici A-C, Gavrilescu CF, Gavrilidis AA, Gheoca V, Iorgu EI, Iorgu IS, Krapal AM, Maican S, Manci C-O, Manta N, Manu M, Motoc RM, Niculae IM, Petrescu A-M, Pintilioaie A-M, Popa AF, Radac IA, Rozylowicz L, Ruicanescu A, Sahlean TC, Surugiu V, Serban C, Stefan A, Szekely L, Tausan I, Skolka M (2026) From soil to stream and sea: species richness and distribution of alien invertebrates in Romania. NeoBiota. | Radac IA (2022) Expansiunea unor specii native sau alogene de bruchine si heteroptere in Romania (Insecta: Coleoptera, Heteroptera). Teza de doctorat, Universitatea Babes-Bolyai, Cluj-Napoca. https://teze.doctorat.ubbcluj.ro | Teodorescu I, Manole T, Iamandei M (2006) The main alien/invasive insect species in Romania, Rom. J. Biol.-Zool. 51 1-2: 43-61 | Beenen R, Roques A (2010) Leaf and Seed Beetles (Coleoptera, Chrysomelidae). Chapter 8.3. BioRisk 4: 267-292. https://doi.org/10.3897/biorisk.4.52",
OSROUCKLVSX550RKQLN898,Romania,RO,present,introduced,colonising,transportStowaway,1960/2022,"Palero F, Ferrer-Mateu I, Wray B, Hughes R, Morritt D, Lepage M, Kotterman M, van der Meer M, Tate M, Kamanli S, Smith L, Llewellyn-Hughes J, Clark P (2022) Presence of a second Eriocheir species in Europe as confirmed by molecular and morphological data. Aquatic Invasions 17: 374-392. https://doi.org/10.3391/ai.2022.17.3.03",
OSROUCKLVSX550RKQLN898,Romania,RO,present,introduced,colonising,ballastWater,1960/2022,"Palero F, Ferrer-Mateu I, Wray B, Hughes R, Morritt D, Lepage M, Kotterman M, van der Meer M, Tate M, Kamanli S, Smith L, Llewellyn-Hughes J, Clark P (2022) Presence of a second Eriocheir species in Europe as confirmed by molecular and morphological data. Aquatic Invasions 17: 374-392. https://doi.org/10.3391/ai.2022.17.3.03",
OSROUCKLVSX550RKQLN898,Romania,RO,present,introduced,colonising,naturalDispersal,1960/2022,"Palero F, Ferrer-Mateu I, Wray B, Hughes R, Morritt D, Lepage M, Kotterman M, van der Meer M, Tate M, Kamanli S, Smith L, Llewellyn-Hughes J, Clark P (2022) Presence of a second Eriocheir species in Europe as confirmed by molecular and morphological data. Aquatic Invasions 17: 374-392. https://doi.org/10.3391/ai.2022.17.3.03",
OSROUCKLVUYOWD4T1F8AGK,Romania,RO,present,introduced,colonising,transportContaminant,2010/2010,"Rabitsch W (2010) Pathways and vectors of alien arthropods in Europe. Chapter 3. BioRisk 4: 27-43. https://doi.org/10.3897/biorisk.4.60 | Denux O, Zagatti P (2010) Coleoptera families other than Cerambycidae, Curculionidae sensu lato, Chrysomelidae sensu lato and Coccinelidae. Chapter 8.5. BioRisk 4: 315-406. https://doi.org/10.3897/biorisk.4.61",
OSROUCKLVUYOWD4T1F8AGK,Romania,RO,present,introduced,colonising,naturalDispersal,2010/2010,"Rabitsch W (2010) Pathways and vectors of alien arthropods in Europe. Chapter 3. BioRisk 4: 27-43. https://doi.org/10.3897/biorisk.4.60 | Denux O, Zagatti P (2010) Coleoptera families other than Cerambycidae, Curculionidae sensu lato, Chrysomelidae sensu lato and Coccinelidae. Chapter 8.5. BioRisk 4: 315-406. https://doi.org/10.3897/biorisk.4.61",
OSROUCKLW23EP0ZXNJV6O2,Romania,RO,doubtful,uncertain,established,transportContaminant,1984/2018,Teodorescu I (2018) Contribution to database of alien/invasive Homoptera insects in Romania. Romanian Journal of Biology - Zoology 63(1-2): 29-68.,
OSROUCKLW23EP0ZXNJV6O2,Romania,RO,doubtful,uncertain,established,parasitesOnPlants,1984/2018,Teodorescu I (2018) Contribution to database of alien/invasive Homoptera insects in Romania. Romanian Journal of Biology - Zoology 63(1-2): 29-68.,
OSROUCKLW23EP0ZXNJV6O2,Romania,RO,doubtful,uncertain,established,naturalDispersal,1984/2018,Teodorescu I (2018) Contribution to database of alien/invasive Homoptera insects in Romania. Romanian Journal of Biology - Zoology 63(1-2): 29-68.,
OSROUCKLW5QFVSPIRAODEK,Romania,RO,present,introduced,colonising,transportContaminant,1982/2018,"Adam C, Constantinescu IC, Draghici AC, Fusu L, Fusu MM, Gheoca V, Iorgu IS, Irimia AG, Maican S, Manci CO, Manu M, Mitroiu MD, Olosutean HG, Perju M, Petrescu AM, Pintilioaie AM, Popa AF, Popescu IE, Popovici OA, Prunar FV, Radac IA, Sahlean TC, Sitar C, Stanciu CR, Szekely L, Tausan I, Tomozii IB, Torok SC, Zaharia LG (2022) Raport final privind distributia speciilor de nevertebrate terestre alogene din hot-spot-uri si caile prioritare de patrundere (an 3 cartare). Raport intocmit in cadrul Proiectului POIM2014+120008 - Managementul adecvat al speciilor invazive din Romania, in conformitate cu Regulamentul UE 1143/2014 referitor la prevenirea si gestionarea introducerii si raspandirii speciilor alogene invazive. Ministerul Mediului, Apelor si Padurilor & Universitatea din Bucuresti, Bucuresti.",
OSROUCKLW5QFVSPIRAODEK,Romania,RO,present,introduced,colonising,parasitesOnPlants,1982/2018,"Adam C, Constantinescu IC, Draghici AC, Fusu L, Fusu MM, Gheoca V, Iorgu IS, Irimia AG, Maican S, Manci CO, Manu M, Mitroiu MD, Olosutean HG, Perju M, Petrescu AM, Pintilioaie AM, Popa AF, Popescu IE, Popovici OA, Prunar FV, Radac IA, Sahlean TC, Sitar C, Stanciu CR, Szekely L, Tausan I, Tomozii IB, Torok SC, Zaharia LG (2022) Raport final privind distributia speciilor de nevertebrate terestre alogene din hot-spot-uri si caile prioritare de patrundere (an 3 cartare). Raport intocmit in cadrul Proiectului POIM2014+120008 - Managementul adecvat al speciilor invazive din Romania, in conformitate cu Regulamentul UE 1143/2014 referitor la prevenirea si gestionarea introducerii si raspandirii speciilor alogene invazive. Ministerul Mediului, Apelor si Padurilor & Universitatea din Bucuresti, Bucuresti.",
OSROUCKLW5QFVSPIRAODEK,Romania,RO,present,introduced,colonising,naturalDispersal,1982/2018,"Adam C, Constantinescu IC, Draghici AC, Fusu L, Fusu MM, Gheoca V, Iorgu IS, Irimia AG, Maican S, Manci CO, Manu M, Mitroiu MD, Olosutean HG, Perju M, Petrescu AM, Pintilioaie AM, Popa AF, Popescu IE, Popovici OA, Prunar FV, Radac IA, Sahlean TC, Sitar C, Stanciu CR, Szekely L, Tausan I, Tomozii IB, Torok SC, Zaharia LG (2022) Raport final privind distributia speciilor de nevertebrate terestre alogene din hot-spot-uri si caile prioritare de patrundere (an 3 cartare). Raport intocmit in cadrul Proiectului POIM2014+120008 - Managementul adecvat al speciilor invazive din Romania, in conformitate cu Regulamentul UE 1143/2014 referitor la prevenirea si gestionarea introducerii si raspandirii speciilor alogene invazive. Ministerul Mediului, Apelor si Padurilor & Universitatea din Bucuresti, Bucuresti.",
OSROUCKLW604KJX8F6TWJO,Romania,RO,present,introduced,colonising,transportStowaway,1977/2018,"Preda C, Adam C, Constantinescu IC, Popa OP, Popa LO, Balcu M-J, Brezeanu AM, Dascalu MM, Draghici A-C, Gavrilescu CF, Gavrilidis AA, Gheoca V, Iorgu EI, Iorgu IS, Krapal AM, Maican S, Manci C-O, Manta N, Manu M, Motoc RM, Niculae IM, Petrescu A-M, Pintilioaie A-M, Popa AF, Radac IA, Rozylowicz L, Ruicanescu A, Sahlean TC, Surugiu V, Serban C, Stefan A, Szekely L, Tausan I, Skolka M (2026) From soil to stream and sea: species richness and distribution of alien invertebrates in Romania. NeoBiota.",
OSROUCKLW604KJX8F6TWJO,Romania,RO,present,introduced,colonising,PublicGardenZooAquaria,1977/2018,"Preda C, Adam C, Constantinescu IC, Popa OP, Popa LO, Balcu M-J, Brezeanu AM, Dascalu MM, Draghici A-C, Gavrilescu CF, Gavrilidis AA, Gheoca V, Iorgu EI, Iorgu IS, Krapal AM, Maican S, Manci C-O, Manta N, Manu M, Motoc RM, Niculae IM, Petrescu A-M, Pintilioaie A-M, Popa AF, Radac IA, Rozylowicz L, Ruicanescu A, Sahlean TC, Surugiu V, Serban C, Stefan A, Szekely L, Tausan I, Skolka M (2026) From soil to stream and sea: species richness and distribution of alien invertebrates in Romania. NeoBiota.",
OSROUCKLWA97U18XOHM7N8,Romania,RO,present,introduced,colonising,transportContaminant,2022/2022,"Adam C, Constantinescu IC, Draghici AC, Fusu L, Fusu MM, Gheoca V, Iorgu IS, Irimia AG, Maican S, Manci CO, Manu M, Mitroiu MD, Olosutean HG, Perju M, Petrescu AM, Pintilioaie AM, Popa AF, Popescu IE, Popovici OA, Prunar FV, Radac IA, Sahlean TC, Sitar C, Stanciu CR, Szekely L, Tausan I, Tomozii IB, Torok SC, Zaharia LG (2022) Raport final privind distributia speciilor de nevertebrate terestre alogene din hot-spot-uri si caile prioritare de patrundere (an 3 cartare). Raport intocmit in cadrul Proiectului POIM2014+120008 - Managementul adecvat al speciilor invazive din Romania, in conformitate cu Regulamentul UE 1143/2014 referitor la prevenirea si gestionarea introducerii si raspandirii speciilor alogene invazive. Ministerul Mediului, Apelor si Padurilor & Universitatea din Bucuresti, Bucuresti.",
