taxon_id,scientific name,kingdom,phylum,class,order,family,genus,taxon rank,nomenclatural code,location,country code,occurrence status,establishment means,degree of establishment,introduction pathway 1,introduction pathway 2,introduction pathway 3,date first observation,date last observation,source,remarks,native range,terrestrial,marine,freshwater,host,date added,added by,verified by
OSRO3TYQZQ9M33EIRH,Sedum sarmentosum Bunge,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Crassulaceae,Sedum,species,ICN,Romania,RO,present,introduced,established,ornamentalNonHorticulture,,,2011,2025,"Anastasiu P, Miu I, Gavrilidis A, Preda C, Rozylowicz L, Sirbu C, Oprea A, Urziceanu M, Camen-Comanescu P, Nagoda E, Memedemin D, Barbos M, Boruz V, Cislariu A, Don I, Fagaras M, Frink J, Georgescu I, Haruta O, Hurdu B-I, Matis A, Milanovici S, Muncaciu S, Neacsu A, Neblea M, Nicolin A, Niculescu M, Oroian S, Pop O, Radutoiu D, Samarghitan M, Simion I, Soare L, Steiu C, Stoianov E, Strat D, Szabo A, Szatmari P, Tanase C, Mirea M, Manta N, Sirbu I (2024) Alien plant species distribution in Romania: a nationwide survey following the implementation of the EU Regulation on Invasive Alien Species. Biodiversity Data Journal 12. https://doi.org/10.3897/BDJ.12.e119539 | Sirbu C, Oprea A (2011) Plante adventive in flora Romaniei. Editura Ion Ionescu de la Brad, Iasi, Romania, 734 pp | https://www.inaturalist.org/observations/300091270 | Blackburn TM, Pysek P, Bacher S, Carlton JT, Duncan RP, Jarosik V, Wilson JR, Richardson DM (2011) A proposed unified framework for biological invasions. Trends in Ecology and Evolution 26: 333-339. https://doi.org/10.1016/j.tree.2011.03.023",,China | Eastern Asia | Indo-China,TRUE,FALSE,FALSE,,2025-11-26,Cristina Preda | Laurentiu Rozylowicz,Ioana-Minodora Sirbu
OSROKAPRDPTKVURMOP,Datura wrightii Regel,Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Datura,species,ICN,Romania,RO,present,introduced,casual,ornamentalNonHorticulture,,,2011,2025,"Anastasiu P, Miu I, Gavrilidis A, Preda C, Rozylowicz L, Sirbu C, Oprea A, Urziceanu M, Camen-Comanescu P, Nagoda E, Memedemin D, Barbos M, Boruz V, Cislariu A, Don I, Fagaras M, Frink J, Georgescu I, Haruta O, Hurdu B-I, Matis A, Milanovici S, Muncaciu S, Neacsu A, Neblea M, Nicolin A, Niculescu M, Oroian S, Pop O, Radutoiu D, Samarghitan M, Simion I, Soare L, Steiu C, Stoianov E, Strat D, Szabo A, Szatmari P, Tanase C, Mirea M, Manta N, Sirbu I (2024) Alien plant species distribution in Romania: a nationwide survey following the implementation of the EU Regulation on Invasive Alien Species. Biodiversity Data Journal 12. https://doi.org/10.3897/BDJ.12.e119539 | Sirbu C, Oprea A (2011) Plante adventive in flora Romaniei. Editura Ion Ionescu de la Brad, Iasi, Romania, 734 pp | https://www.inaturalist.org/observations/325702114 | Blackburn TM, Pysek P, Bacher S, Carlton JT, Duncan RP, Jarosik V, Wilson JR, Richardson DM (2011) A proposed unified framework for biological invasions. Trends in Ecology and Evolution 26: 333-339. https://doi.org/10.1016/j.tree.2011.03.023",,Mexico | South-Central U.S.A.,TRUE,FALSE,FALSE,,2025-11-26,Cristina Preda | Laurentiu Rozylowicz,Ioana-Minodora Sirbu
OSROUCKLZO4OGDPU74XSEZ,Solanum elaeagnifolium Cav.,Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Solanum,species,ICN,Romania,RO,present,introduced,established,transportContaminant,transportStowaway,,2011,2024,"Urziceanu M, Nagoda E, Dumitrascu M, Nicoara A, Nicoara R (2025) First records of the alien species Solanum elaeagnifolium Cav. in Romania with updated insights into European distribution. BioInvasions Records 14: 789-806. https://doi.org/10.3391/bir.2025.14.4.04",,Mexico | North-Central U.S.A. | Northwestern U.S.A. | South-Central U.S.A. | Southern South America | Southwestern U.S.A.,TRUE,FALSE,FALSE,,2026-03-09,Mihaela Urziceanu,Paulina Anastasiu
OSROUCKL76MHABQ0OMZ2B3,"Oithona davisae Ferrari F.D. & Orsi, 1984",Animalia,Arthropoda,Copepoda,Cyclopoida,Oithonidae,Oithona,species,ICZN,Romania,RO,present,introduced,colonising,transportStowaway,ballastWater,naturalDispersal,2012,2012,"Timofte F, Tabarcea C (2012) Oithona brevicornis Giesbrecht, 1892 (Copepoda: Cyclopoida) - first record in the Romanian Black Sea waters. J Environ Prot Ecol 13:1683-1686 | Palero F, Ferrer-Mateu I, Wray B, Hughes R, Morritt D, Lepage M, Kotterman M, van der Meer M, Tate M, Kamanli S, Smith L, Llewellyn-Hughes J, Clark P (2022) Presence of a second Eriocheir species in Europe as confirmed by molecular and morphological data. Aquatic Invasions 17: 374-392. https://doi.org/10.3391/ai.2022.17.3.03 | Gubanova A, Altukhov D, Stefanova K, Arashkevich E, Kamburska L, Prusova I, Svetlichny L, Timofte F, Uysal Z (2014) Species composition of Black Sea marine planktonic copepods. Journal of Marine Systems 135: 44-52. https://doi.org/10.1016/j.jmarsys.2013.12.004",,Eastern Asia | Pacific Ocean,FALSE,TRUE,FALSE,,2025-11-26,Cristina Preda | Laurentiu Rozylowicz,Marius Skolka | Carla F. Gavrilescu
OSROUCKL0R6V7IBKCW46KD,"Aedes (Stegomyia) albopictus (Skuse, 1894)",Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,species,ICZN,Romania,RO,present,introduced,colonising,transportContaminant,contaminantOnPlants,naturalDispersal,2012,2023,"Preda C, Adam C, Constantinescu IC, Popa OP, Popa LO, Balcu M-J, Brezeanu AM, Dascalu MM, Draghici A-C, Gavrilescu CF, Gavrilidis AA, Gheoca V, Iorgu EI, Iorgu IS, Krapal AM, Maican S, Manci C-O, Manta N, Manu M, Motoc RM, Niculae IM, Petrescu A-M, Pintilioaie A-M, Popa AF, Radac IA, Rozylowicz L, Ruicanescu A, Sahlean TC, Surugiu V, Serban C, Stefan A, Szekely L, Tausan I, Skolka M (2026) From soil to stream and sea: species richness and distribution of alien invertebrates in Romania. NeoBiota. | Adam C, Constantinescu IC, Draghici AC, Fusu L, Fusu MM, Gheoca V, Iorgu IS, Irimia AG, Maican S, Manci CO, Manu M, Mitroiu MD, Olosutean HG, Perju M, Petrescu AM, Pintilioaie AM, Popa AF, Popescu IE, Popovici OA, Prunar FV, Radac IA, Sahlean TC, Sitar C, Stanciu CR, Szekely L, Tausan I, Tomozii IB, Torok SC, Zaharia LG (2022) Raport final privind distributia speciilor de nevertebrate terestre alogene din hot-spot-uri si caile prioritare de patrundere (an 3 cartare). Raport intocmit in cadrul Proiectului POIM2014+120008 - Managementul adecvat al speciilor invazive din Romania, in conformitate cu Regulamentul UE 1143/2014 referitor la prevenirea si gestionarea introducerii si raspandirii speciilor alogene invazive. Ministerul Mediului, Apelor si Padurilor & Universitatea din Bucuresti, Bucuresti.",,South-eastern Asia | Eastern Asia,TRUE,FALSE,TRUE,Mammalia,2025-11-26,Cristina Preda | Laurentiu Rozylowicz,Oana P. Popa
OSROUCKLYUNBGB2NI8851H,"Parasaissetia nigra (Nietner, 1861)",Animalia,Arthropoda,Insecta,Hemiptera,Coccidae,Parasaissetia,species,ICZN,Romania,RO,doubtful,uncertain,established,transportContaminant,parasitesOnPlants,naturalDispersal,2012,2018,Teodorescu I (2018) Contribution to database of alien/invasive Homoptera insects in Romania. Romanian Journal of Biology - Zoology 63(1-2): 29-68.,,Sub-Saharan Africa,TRUE,FALSE,FALSE,Citrus | Ficus | Hibiscus,2026-03-18,Cristina Preda | Laurentiu Rozylowicz,Marius Skolka | Carla F. Gavrilescu
OSROUCKL76JMDHTO34DSIF,"Dryocosmus kuriphilus Yasumatsu, 1951",Animalia,Arthropoda,Insecta,Hymenoptera,Cynipidae,Dryocosmus,species,ICZN,Romania,RO,present,introduced,colonising,transportStowaway,naturalDispersal,,2012,2012,"Preda C, Adam C, Constantinescu IC, Popa OP, Popa LO, Balcu M-J, Brezeanu AM, Dascalu MM, Draghici A-C, Gavrilescu CF, Gavrilidis AA, Gheoca V, Iorgu EI, Iorgu IS, Krapal AM, Maican S, Manci C-O, Manta N, Manu M, Motoc RM, Niculae IM, Petrescu A-M, Pintilioaie A-M, Popa AF, Radac IA, Rozylowicz L, Ruicanescu A, Sahlean TC, Surugiu V, Serban C, Stefan A, Szekely L, Tausan I, Skolka M (2026) From soil to stream and sea: species richness and distribution of alien invertebrates in Romania. NeoBiota.",,Eastern Asia (China),TRUE,FALSE,FALSE,Castanea,2025-11-26,Cristina Preda | Laurentiu Rozylowicz,Marius Skolka | Carla F. Gavrilescu
OSROUCKLL6RJ0NFEHMQWB0,"Sceliphron caementarium (Drury, 1773)",Animalia,Arthropoda,Insecta,Hymenoptera,Sphecidae,Sceliphron,species,ICZN,Romania,RO,present,introduced,colonising,transportStowaway,naturalDispersal,,2012,2023,"Preda C, Adam C, Constantinescu IC, Popa OP, Popa LO, Balcu M-J, Brezeanu AM, Dascalu MM, Draghici A-C, Gavrilescu CF, Gavrilidis AA, Gheoca V, Iorgu EI, Iorgu IS, Krapal AM, Maican S, Manci C-O, Manta N, Manu M, Motoc RM, Niculae IM, Petrescu A-M, Pintilioaie A-M, Popa AF, Radac IA, Rozylowicz L, Ruicanescu A, Sahlean TC, Surugiu V, Serban C, Stefan A, Szekely L, Tausan I, Skolka M (2026) From soil to stream and sea: species richness and distribution of alien invertebrates in Romania. NeoBiota. | Adam C, Constantinescu IC, Draghici AC, Fusu L, Fusu MM, Gheoca V, Iorgu IS, Irimia AG, Maican S, Manci CO, Manu M, Mitroiu MD, Olosutean HG, Perju M, Petrescu AM, Pintilioaie AM, Popa AF, Popescu IE, Popovici OA, Prunar FV, Radac IA, Sahlean TC, Sitar C, Stanciu CR, Szekely L, Tausan I, Tomozii IB, Torok SC, Zaharia LG (2022) Raport final privind distributia speciilor de nevertebrate terestre alogene din hot-spot-uri si caile prioritare de patrundere (an 3 cartare). Raport intocmit in cadrul Proiectului POIM2014+120008 - Managementul adecvat al speciilor invazive din Romania, in conformitate cu Regulamentul UE 1143/2014 referitor la prevenirea si gestionarea introducerii si raspandirii speciilor alogene invazive. Ministerul Mediului, Apelor si Padurilor & Universitatea din Bucuresti, Bucuresti.",,Central America | Northern America,TRUE,FALSE,FALSE,,2025-11-26,Cristina Preda | Laurentiu Rozylowicz,Marius Skolka | Carla F. Gavrilescu
OSROUCKLPXAZK09A09QMZO,"Microeuraphia depressa (Poli, 1791)",Animalia,Arthropoda,Thecostraca,Balanomorpha,Chthamalidae,Microeuraphia,species,ICZN,Romania,RO,present,introduced,colonising,transportStowaway,hullFouling,naturalDispersal,2012,2021,"Filimon A, Abaza V (2021) On the presence of the invasive cirriped Amphibalanus improvisus Darwin, 1854 in the Romanian sector of the Black Sea. Cercetari Marine - Recherches Marines 51: 188-201. https://doi.org/10.55268/CM.2021.51.188 | Skolka M, Teaca A, Begun T, Muresan M, Surugiu V (2021) Overview of Barnacle Species From The Romanian Black Sea Coast - Historical Records And Recent Changes, Odessa, 27-29 October 2021, International scientific conference ""Marine Ecosystems: Research And Innovations"" Abstract Book, p.62",,Mediterranean Sea | Atlantic Ocean (E),FALSE,TRUE,FALSE,,2026-03-10,Cristina Preda | Laurentiu Rozylowicz,Marius Skolka | Carla F. Gavrilescu
OSROUCKL5R0K2T0VJC5DTG,"Phasianus colchicus Linnaeus, 1758",Animalia,Chordata,Aves,Galliformes,Phasianidae,Phasianus,species,ICZN,Romania,RO,present,introduced,widespreadInvasive,releaseInNature,naturalDispersal,pet,2012,2026,"Cogalniceanu D, Cobzaru I, Dragan O, Fanaru G, Iftime A, Stanescu F, Telea E, Topliceanu S, Ureche D, Chisamera G, Petrescu A, Iftime O (2021) Raport tehnic privind sursele bibliografice referitoare la speciile de vertebrate terestre alogene invazive si potential invazive. Zenodo. https://doi.org/10.5281/zenodo.5593956 | https://www.inaturalist.org/observations/345049761",last observation: Marian Tudor personal observations,Western Asia | Central Asia | Eastern Asia | North Asia | South-eastern Asia,TRUE,FALSE,FALSE,,2025-11-26,Cristina Preda | Laurentiu Rozylowicz,Marian Tudor
OSROUCKLA0JVXHUAJ0IXW2,"Arion vulgaris Moquin-Tandon, 1855",Animalia,Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,species,ICZN,Romania,RO,present,introduced,invasive,horticulture,PublicGardenZooAquaria,,2012,2023,"Preda C, Adam C, Constantinescu IC, Popa OP, Popa LO, Balcu M-J, Brezeanu AM, Dascalu MM, Draghici A-C, Gavrilescu CF, Gavrilidis AA, Gheoca V, Iorgu EI, Iorgu IS, Krapal AM, Maican S, Manci C-O, Manta N, Manu M, Motoc RM, Niculae IM, Petrescu A-M, Pintilioaie A-M, Popa AF, Radac IA, Rozylowicz L, Ruicanescu A, Sahlean TC, Surugiu V, Serban C, Stefan A, Szekely L, Tausan I, Skolka M (2026) From soil to stream and sea: species richness and distribution of alien invertebrates in Romania. NeoBiota.",,Western Europe (SW France) | Southern Europe (Iberia),TRUE,FALSE,FALSE,,2025-11-26,Cristina Preda | Laurentiu Rozylowicz,Oana P. Popa
OSROXIEC4JMZ0QSDW3,Robinia neomexicana A.Gray,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Robinia,species,ICN,Romania,RO,present,introduced,casual,horticulture,,,2012,2020,"Oprea A, Sirbu C, Elias P jun, Ferus P (2012) New data addition to the Romanian alien flora. J. Plant Develop., 19: 141-156",,Mexico | Northwestern U.S.A. | South-Central U.S.A. | Southwestern U.S.A.,TRUE,FALSE,FALSE,,2025-11-26,Cristina Preda | Laurentiu Rozylowicz,Culita Sirbu
OSROUCKL2HNHC188JJC3J8,"Ceratitis (Ceratitis) capitata (Wiedemann, 1824)",Animalia,Arthropoda,Insecta,Diptera,Tephritidae,Ceratitis,species,ICZN,Romania,RO,present,introduced,colonising,transportContaminant,naturalDispersal,,2013,2016,"Preda C, Adam C, Constantinescu IC, Popa OP, Popa LO, Balcu M-J, Brezeanu AM, Dascalu MM, Draghici A-C, Gavrilescu CF, Gavrilidis AA, Gheoca V, Iorgu EI, Iorgu IS, Krapal AM, Maican S, Manci C-O, Manta N, Manu M, Motoc RM, Niculae IM, Petrescu A-M, Pintilioaie A-M, Popa AF, Radac IA, Rozylowicz L, Ruicanescu A, Sahlean TC, Surugiu V, Serban C, Stefan A, Szekely L, Tausan I, Skolka M (2026) From soil to stream and sea: species richness and distribution of alien invertebrates in Romania. NeoBiota. | Adam C, Constantinescu IC, Draghici AC, Fusu L, Fusu MM, Gheoca V, Iorgu IS, Irimia AG, Maican S, Manci CO, Manu M, Mitroiu MD, Olosutean HG, Perju M, Petrescu AM, Pintilioaie AM, Popa AF, Popescu IE, Popovici OA, Prunar FV, Radac IA, Sahlean TC, Sitar C, Stanciu CR, Szekely L, Tausan I, Tomozii IB, Torok SC, Zaharia LG (2022) Raport final privind distributia speciilor de nevertebrate terestre alogene din hot-spot-uri si caile prioritare de patrundere (an 3 cartare). Raport intocmit in cadrul Proiectului POIM2014+120008 - Managementul adecvat al speciilor invazive din Romania, in conformitate cu Regulamentul UE 1143/2014 referitor la prevenirea si gestionarea introducerii si raspandirii speciilor alogene invazive. Ministerul Mediului, Apelor si Padurilor & Universitatea din Bucuresti, Bucuresti.",,Eastern Africa,TRUE,FALSE,FALSE,Plantae,2025-11-26,Cristina Preda | Laurentiu Rozylowicz,Marius Skolka | Carla F. Gavrilescu
OSROUCKL9WKIT9LT0H2H3Z,"Graptemys ouachitensis Cagle, 1953",Animalia,Chordata,Reptilia,Testudines,Emydidae,Graptemys,species,ICZN,Romania,RO,present,introduced,casual,releaseInNature,pet,,2013,2021,"Cogalniceanu D, Cobzaru I, Dragan O, Fanaru G, Iftime A, Stanescu F, Telea E, Topliceanu S, Ureche D, Chisamera G, Petrescu A, Iftime O (2021) Raport tehnic privind sursele bibliografice referitoare la speciile de vertebrate terestre alogene invazive si potential invazive. Zenodo. https://doi.org/10.5281/zenodo.5593956 | Iftime A, Iftime O (2021) Alien fish, amphibian and reptile species in Romania and their invasive status: a review with new data. Travaux du Museum National d'Histoire Naturelle ""Grigore Antipa"" 64: 131-186. https://doi.org/10.3897/travaux.64.e67558 | https://www.inaturalist.org/observations/144363300",,Northern America,FALSE,FALSE,TRUE,,2025-11-26,Cristina Preda | Laurentiu Rozylowicz,Florina Stanescu
OSROUCKLS0QKW24X0J09J9,"Graptemys pseudogeographica (Gray, 1831)",Animalia,Chordata,Reptilia,Testudines,Emydidae,Graptemys,species,ICZN,Romania,RO,present,introduced,casual,releaseInNature,pet,,2013,2025,"Cogalniceanu D, Cobzaru I, Dragan O, Fanaru G, Iftime A, Stanescu F, Telea E, Topliceanu S, Ureche D, Chisamera G, Petrescu A, Iftime O (2021) Raport tehnic privind sursele bibliografice referitoare la speciile de vertebrate terestre alogene invazive si potential invazive. Zenodo. https://doi.org/10.5281/zenodo.5593956 | Iftime A, Iftime O (2021) Alien fish, amphibian and reptile species in Romania and their invasive status: a review with new data. Travaux du Museum National d'Histoire Naturelle ""Grigore Antipa"" 64: 131-186. https://doi.org/10.3897/travaux.64.e67558 | Iftime O, Iftime A (2025) Turtles and ice: winter activity in non-native turtles in Romania. Herpetozoa 38: 1-5. https://doi.org/10.3897/herpetozoa.38.e137934 | https://www.inaturalist.org/observations/297546748",,Northern America,FALSE,FALSE,TRUE,,2025-11-26,Cristina Preda | Laurentiu Rozylowicz,Florina Stanescu
OSROUCKLOHJ6AW159AKV7Z,"Clathrocaspia knipowitschii (Makarov, 1938)",Animalia,Mollusca,Gastropoda,Littorinimorpha,Hydrobiidae,Clathrocaspia,species,ICZN,Romania,RO,present,introduced,colonising,transportStowaway,corridor,,2013,2020,"Szekeres J, Beermann A, Neubauer T, Ocadlik M, Paunovic M, Rakovic M, Feher Z (2022) Rapid spread of a new alien and potentially invasive species, Clathrocaspia knipowitschii (Makarov, 1938) (Gastropoda: Hydrobiidae), in the Danube River. Archives of Biological Sciences 74: 81-89.",,Eastern Europe (Ponto-Caspian: Dnieper River) | Black Sea,FALSE,FALSE,TRUE,,2026-03-23,Cristina Preda | Laurentiu Rozylowicz,Oana P. Popa
OSROUCKL3R9MYP65PNGJDU,"Cepaea nemoralis (Linnaeus, 1758)",Animalia,Mollusca,Gastropoda,Stylommatophora,Helicidae,Cepaea,species,ICZN,Romania,RO,present,introduced,invasive,transportStowaway,,,2013,2022,"Preda C, Adam C, Constantinescu IC, Popa OP, Popa LO, Balcu M-J, Brezeanu AM, Dascalu MM, Draghici A-C, Gavrilescu CF, Gavrilidis AA, Gheoca V, Iorgu EI, Iorgu IS, Krapal AM, Maican S, Manci C-O, Manta N, Manu M, Motoc RM, Niculae IM, Petrescu A-M, Pintilioaie A-M, Popa AF, Radac IA, Rozylowicz L, Ruicanescu A, Sahlean TC, Surugiu V, Serban C, Stefan A, Szekely L, Tausan I, Skolka M (2026) From soil to stream and sea: species richness and distribution of alien invertebrates in Romania. NeoBiota.",,Western Europe | Northern Europe | Southern Europe,TRUE,FALSE,FALSE,,2025-11-26,Cristina Preda | Laurentiu Rozylowicz,Oana P. Popa
OSROUCKLM24Z9RPHL4BQCF,"Spilococcus mamillariae (Bouche, 1844)",Animalia,Arthropoda,Insecta,Hemiptera,Pseudococcidae,Spilococcus,species,ICZN,Romania,RO,present,introduced,colonising,transportContaminant,parasitesOnPlants,,2014,2014,"Preda C, Adam C, Constantinescu IC, Popa OP, Popa LO, Balcu M-J, Brezeanu AM, Dascalu MM, Draghici A-C, Gavrilescu CF, Gavrilidis AA, Gheoca V, Iorgu EI, Iorgu IS, Krapal AM, Maican S, Manci C-O, Manta N, Manu M, Motoc RM, Niculae IM, Petrescu A-M, Pintilioaie A-M, Popa AF, Radac IA, Rozylowicz L, Ruicanescu A, Sahlean TC, Surugiu V, Serban C, Stefan A, Szekely L, Tausan I, Skolka M (2026) From soil to stream and sea: species richness and distribution of alien invertebrates in Romania. NeoBiota.",,Northern America,TRUE,FALSE,FALSE,Cactaceae,2025-11-26,Cristina Preda | Laurentiu Rozylowicz,Costica Adam
OSROBJFKVJ1NZZBYAK,Cleome spinosa Sw.,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Cleomaceae,Cleome,species,ICN,Romania,RO,present,introduced,casual,ornamentalNonHorticulture,,,2014,2021,"Anastasiu P, Miu I, Gavrilidis A, Preda C, Rozylowicz L, Sirbu C, Oprea A, Urziceanu M, Camen-Comanescu P, Nagoda E, Memedemin D, Barbos M, Boruz V, Cislariu A, Don I, Fagaras M, Frink J, Georgescu I, Haruta O, Hurdu B-I, Matis A, Milanovici S, Muncaciu S, Neacsu A, Neblea M, Nicolin A, Niculescu M, Oroian S, Pop O, Radutoiu D, Samarghitan M, Simion I, Soare L, Steiu C, Stoianov E, Strat D, Szabo A, Szatmari P, Tanase C, Mirea M, Manta N, Sirbu I (2024) Alien plant species distribution in Romania: a nationwide survey following the implementation of the EU Regulation on Invasive Alien Species. Biodiversity Data Journal 12. https://doi.org/10.3897/BDJ.12.e119539 | Sirbu C, Oprea A (2011) Plante adventive in flora Romaniei. Editura Ion Ionescu de la Brad, Iasi | Anastasiu P, Negrean G, Smarandache D, Litescu S, Basnou C (2014) Neophytes in protected areas. Acta Horti Botanica Bucuresti 41: 41-68 | Blackburn TM, Pysek P, Bacher S, Carlton JT, Duncan RP, Jarosik V, Wilson JRU, Richardson DM (2011) A proposed unified framework for biological invasions. Trends in Ecology and Evolution 26: 333–339. https://doi.org/10.1016/j.tree.2011.03.023 | Plants of the World Online (2026) https://powo.science.kew.org/",,Brazil | Caribbean | Central America | Mexico | Northern South America | Western South America,TRUE,FALSE,FALSE,,2025-11-26,Cristina Preda | Laurentiu Rozylowicz,Mihaela Urziceanu
OSROUCKLWXXG6N76SAAEZX,Albizia julibrissin Durazz.,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Albizia,species,ICN,Romania,RO,present,introduced,casual,horticulture,,,2014,2022,"Nagoda E, Comanescu P, Anastasiu P (2014) Gradina botanica D. Brandza, potential centru de disperssie pentru plantele invazive? Acta Horti Bot. Bucurest. 2014, 41: 13-40",,Caucasus | China | Eastern Asia | Indian Subcontinent | Indo-China | Western Asia,TRUE,FALSE,FALSE,,2025-11-26,Cristina Preda | Laurentiu Rozylowicz,Culita Sirbu
